2019-09-25 10:32:21.262  INFO   --- [AWT-EventQueue-0] c.s.basestation2.BaseStation2App         : basePath: /opt/StayPrime/BaseStation/
2019-09-25 10:32:21.340 DEBUG   --- [AWT-EventQueue-0] c.s.b.i.ApplicationInstanceManager       : Listening for application instances on socket 44331
2019-09-25 10:34:54.520  INFO 13192 --- [pool-5-thread-1] c.s.basestation2.BaseStationTasks        : Updating service requests
2019-09-25 10:35:02.008  INFO 13192 --- [pool-5-thread-1] c.s.basestation2.BaseStationTasks        : Updating service requests
2019-09-25 10:35:07.220  INFO 13192 --- [pool-5-thread-1] c.s.storage.services.AssetSyncService    : Syncing assets
2019-09-25 10:35:08.597  INFO 13192 --- [pool-5-thread-1] c.s.storage.services.AssetSyncService    : Checking CourseSettingsUpdated timestamp local - 1569387510480, remote - 1569387510480, delta - 0
2019-09-25 10:35:11.348  INFO 13192 --- [pool-5-thread-1] c.s.storage.services.AssetSyncService    : Checking PinsUpdated timestamp local - 1566215710797, remote - 1566215710797, delta - 0
2019-09-25 10:35:14.062  INFO 13192 --- [pool-5-thread-1] c.s.basestation2.BaseStationTasks        : Updating service requests
2019-09-25 10:35:21.374  INFO 13192 --- [pool-5-thread-1] c.s.basestation2.BaseStationTasks        : Updating service requests
2019-09-25 10:35:28.845  INFO 13192 --- [pool-5-thread-1] c.s.basestation2.BaseStationTasks        : Updating service requests
2019-09-25 10:35:34.062  INFO 13192 --- [pool-5-thread-1] c.s.storage.services.AssetSyncService    : Syncing assets
2019-09-25 10:35:35.397  INFO 13192 --- [pool-5-thread-1] c.s.storage.services.AssetSyncService    : Checking CourseSettingsUpdated timestamp local - 1569387510480, remote - 1569387510480, delta - 0
2019-09-25 10:35:38.253  INFO 13192 --- [pool-5-thread-1] c.s.storage.services.AssetSyncService    : Checking PinsUpdated timestamp local - 1566215710797, remote - 1566215710797, delta - 0
2019-09-25 10:35:40.832  INFO 13192 --- [pool-5-thread-1] c.s.basestation2.BaseStationTasks        : Updating service requests
2019-09-25 10:35:48.149  INFO 13192 --- [pool-5-thread-1] c.s.basestation2.BaseStationTasks        : Updating service requests
2019-09-25 10:35:57.171  INFO 13192 --- [pool-5-thread-1] c.s.basestation2.BaseStationTasks        : Updating service requests
2019-09-25 10:36:00.832  INFO 13192 --- [pool-5-thread-1] c.s.storage.services.AssetSyncService    : Syncing assets
2019-09-25 10:36:02.161  INFO 13192 --- [pool-5-thread-1] c.s.storage.services.AssetSyncService    : Checking CourseSettingsUpdated timestamp local - 1569387510480, remote - 1569387510480, delta - 0
